Latitude,Longitude,POC,State,County,City,Site.Code,n
40.571288,-105.079693,1,Colorado,Larimer,Fort Collins,08-069-0009,1955
40.571288,-105.079693,3,Colorado,Larimer,Fort Collins,08-069-0009,4305
40.59664,-74.12525,1,New York,Richmond,New York,36-085-0067,1356
40.597778,-112.466667,1,Utah,Tooele,Grantsville,49-045-0002,406
40.598056,-111.894167,1,Utah,Salt Lake,Midvale,49-035-2005,91
40.598056,-111.894167,4,Utah,Salt Lake,Midvale,49-035-2005,2503
40.600532,-112.353414,1,Utah,Tooele,Erda,49-045-0004,1854
40.600532,-112.353414,3,Utah,Tooele,Erda,49-045-0004,4023
40.603943,-74.276174,1,New Jersey,Union,Rahway,34-039-2003,2328
40.603943,-74.276174,3,New Jersey,Union,Rahway,34-039-2003,1886
40.606624,-80.021669,1,Pennsylvania,Allegheny,McCandless Township,42-003-0093,1036
40.611944,-75.4325,1,Pennsylvania,Lehigh,Allentown,42-077-0004,1977
40.611944,-75.4325,3,Pennsylvania,Lehigh,Allentown,42-077-0004,1817
40.611944,-75.4325,7,Pennsylvania,Lehigh,Allentown,42-077-0004,1970
40.617488,-79.727664,1,Pennsylvania,Allegheny,Harrison Township,42-003-1008,2381
40.628056,-75.341111,1,Pennsylvania,Northampton,Freemansburg,42-095-0025,6292
40.628056,-75.341111,3,Pennsylvania,Northampton,Freemansburg,42-095-0025,6109
40.628056,-75.341111,5,Pennsylvania,Northampton,Freemansburg,42-095-0025,1213
40.628056,-75.341111,7,Pennsylvania,Northampton,Freemansburg,42-095-0025,824
40.6304,-122.4031,1,California,Shasta,Redding,06-089-3004,599
40.63103,-73.73388,1,New York,Nassau,Cedarhurst,36-059-0008,1374
40.63307,-74.13719,1,New York,Richmond,New York,36-085-0055,2339
40.64144,-74.208365,1,New Jersey,Union,Elizabeth,34-039-0004,6990
40.64144,-74.208365,2,New Jersey,Union,Elizabeth,34-039-0004,1185
40.64144,-74.208365,3,New Jersey,Union,Elizabeth,34-039-0004,3966
40.64182,-74.01871,1,New York,Kings,New York,36-047-0052,333
40.645889,-75.404397,1,Pennsylvania,Northampton,Not in a city,42-095-0027,2020
40.646667,-111.849722,1,Utah,Salt Lake,Cottonwood West,49-035-0003,1670
40.662878,-111.901188,1,Utah,Salt Lake,Murray,49-035-4002,2058
40.662878,-111.901188,3,Utah,Salt Lake,Murray,49-035-4002,92
40.671953,-73.977823,1,New York,Kings,New York,36-047-0076,380
40.673406,-74.213889,1,New Jersey,Union,Elizabeth,34-039-0006,1688
40.689196,-91.994618,1,Iowa,Van Buren,Not in a city,19-177-0005,553
40.69184,-122.40179,1,California,Shasta,Shasta Lake,06-089-3005,648
40.695078,-92.006318,1,Iowa,Van Buren,Not in a city,19-177-0006,1980
40.697007,-89.584737,1,Illinois,Peoria,Peoria,17-143-0037,1460
40.697007,-89.584737,3,Illinois,Peoria,Peoria,17-143-0037,2831
40.699207,-75.180525,1,New Jersey,Warren,Phillipsburg,34-041-0006,1685
40.704444,-111.968611,1,Utah,Salt Lake,West Valley,49-035-3007,944
40.704444,-111.968611,2,Utah,Salt Lake,West Valley,49-035-3007,130
40.708611,-112.094722,1,Utah,Salt Lake,Magna,49-035-1001,1957
40.712146,-112.111275,1,Utah,Salt Lake,Magna,49-035-1007,300
40.712146,-112.111275,3,Utah,Salt Lake,Magna,49-035-1007,726
40.71436,-73.99518,1,New York,New York,New York,36-061-0134,1481
40.71528,-124.20139,1,California,Humboldt,Not in a city,06-023-1005,1618
40.71528,-124.20139,2,California,Humboldt,Not in a city,06-023-1005,543
40.71961,-73.94771,1,New York,Kings,New York,36-047-0122,2321
40.720622,-74.003674,1,New York,New York,New York,36-061-0062,891
40.720622,-74.003674,2,New York,New York,New York,36-061-0062,192
40.720989,-74.192892,1,New Jersey,Essex,Newark,34-013-0003,1362
40.720989,-74.192892,3,New Jersey,Essex,Newark,34-013-0003,3884
40.722222,-74.146944,1,New Jersey,Essex,Newark,34-013-0016,193
40.722222,-74.146944,2,New Jersey,Essex,Newark,34-013-0016,103
40.725413,-74.052293,1,New Jersey,Hudson,Jersey City,34-017-1003,5616
40.725413,-74.052293,2,New Jersey,Hudson,Jersey City,34-017-1003,1155
40.725413,-74.052293,3,New Jersey,Hudson,Jersey City,34-017-1003,3207
40.73,-73.984,1,New York,New York,New York,36-061-0128,1932
40.730286,-74.212738,1,New Jersey,Essex,Newark,34-013-0015,917
40.73277,-73.94722,1,New York,Kings,New York,36-047-0011,98
40.73475,-122.9412,1,California,Trinity,Weaverville,06-105-0002,1237
40.73614,-73.82153,1,New York,Queens,New York,36-081-0124,6486
40.73614,-73.82153,4,New York,Queens,New York,36-081-0124,5418
40.736389,-111.872222,1,Utah,Salt Lake,Salt Lake City,49-035-3006,7486
40.736389,-111.872222,2,Utah,Salt Lake,Salt Lake City,49-035-3006,2704
40.736389,-111.872222,4,Utah,Salt Lake,Salt Lake City,49-035-3006,4884
40.736389,-111.872222,5,Utah,Salt Lake,Salt Lake City,49-035-3006,1432
40.736389,-111.872222,6,Utah,Salt Lake,Salt Lake City,49-035-3006,1398
40.739264,-73.817694,1,New York,Queens,New York,36-081-0125,487
40.739546,-73.985694,1,New York,New York,New York,36-061-0010,474
40.74529,-73.41919,1,New York,Suffolk,East Farmingdale,36-103-0002,1760
40.745932,-73.419845,1,New York,Suffolk,Babylon,36-103-0001,698
40.747796,-80.316442,1,Pennsylvania,Beaver,Beaver Falls,42-007-0014,5052
40.747796,-80.316442,2,Pennsylvania,Beaver,Beaver Falls,42-007-0014,229
40.747796,-80.316442,3,Pennsylvania,Beaver,Beaver Falls,42-007-0014,5056
40.747796,-80.316442,5,Pennsylvania,Beaver,Beaver Falls,42-007-0014,99
40.747796,-80.316442,7,Pennsylvania,Beaver,Beaver Falls,42-007-0014,1845
40.75527,-73.75861,1,New York,Queens,New York,36-081-0097,109
40.75912,-73.96661,1,New York,New York,New York,36-061-0056,984
40.75912,-73.96661,2,New York,New York,New York,36-061-0056,650
40.76078,-73.4906,1,New York,Nassau,Bethpage,36-059-0013,358
40.77039,-73.82841,1,New York,Queens,New York,36-081-0096,341
40.770908,-74.036218,1,New Jersey,Hudson,Union City,34-017-0008,484
40.770944,-84.0539,1,Ohio,Allen,Lima,39-003-0009,627
40.770944,-84.0539,2,Ohio,Allen,Lima,39-003-0009,411
40.770944,-84.0539,3,Ohio,Allen,Lima,39-003-0009,2061
40.772793,-74.031718,1,New Jersey,Hudson,Union City,34-017-2002,1409
40.77678,-124.17949,1,California,Humboldt,Eureka,06-023-1004,1380
40.777145,-111.945849,1,Utah,Salt Lake,Salt Lake City,49-035-3015,708
40.777145,-111.945849,3,Utah,Salt Lake,Salt Lake City,49-035-3015,1156
40.77798,-73.84318,1,New York,Queens,New York,36-081-0094,251
40.77798,-73.84318,2,New York,Queens,New York,36-081-0094,237
40.78422,-111.931,1,Utah,Salt Lake,Salt Lake City,49-035-3010,4800
40.78422,-111.931,2,Utah,Salt Lake,Salt Lake City,49-035-3010,1922
40.78422,-111.931,3,Utah,Salt Lake,Salt Lake City,49-035-3010,3460
40.78527,-73.64416,1,New York,Nassau,Roslyn Heights (RR name Rosalyn (sta.)),36-059-0011,20
40.786804,-81.394153,1,Ohio,Stark,Canton,39-151-0017,3222
40.786804,-81.394153,2,Ohio,Stark,Canton,39-151-0017,823
40.787628,-74.676301,1,New Jersey,Morris,Chester,34-027-3001,2393
40.78909,-73.63648,1,New York,Nassau,Roslyn,36-059-0012,315
40.7997,-73.93432,1,New York,New York,New York,36-061-0079,2454
40.7997,-73.93432,2,New York,New York,New York,36-061-0079,1547
40.800717,-81.373,1,Ohio,Stark,Canton,39-151-0020,2371
40.800717,-81.373,3,Ohio,Stark,Canton,39-151-0020,2261
40.801211,-74.483433,1,New Jersey,Morris,Morristown,34-027-0004,1674
40.80178,-124.1621,1,California,Humboldt,Eureka,06-023-1002,983
40.8075,-111.921111,1,Utah,Salt Lake,Salt Lake City,49-035-0012,1424
40.807897,-112.087717,1,Utah,Salt Lake,Salt Lake City,49-035-3016,467
40.811389,-77.877028,1,Pennsylvania,Centre,State College,42-027-0100,5058
40.811389,-77.877028,3,Pennsylvania,Centre,State College,42-027-0100,5192
40.811389,-77.877028,5,Pennsylvania,Centre,State College,42-027-0100,217
40.811389,-77.877028,7,Pennsylvania,Centre,State College,42-027-0100,2019
40.812591,-96.683314,1,Nebraska,Lancaster,Lincoln,31-109-0022,2462
40.812591,-96.683314,2,Nebraska,Lancaster,Lincoln,31-109-0022,1184
40.814183,-79.56475,3,Pennsylvania,Armstrong,Kittanning,42-005-0001,6033
40.814183,-79.56475,5,Pennsylvania,Armstrong,Kittanning,42-005-0001,1513
40.814183,-79.56475,7,Pennsylvania,Armstrong,Kittanning,42-005-0001,849
40.816,-73.902,1,New York,Bronx,New York,36-005-0110,4553
40.816,-73.902,2,New York,Bronx,New York,36-005-0110,1202
40.816,-73.902,4,New York,Bronx,New York,36-005-0110,4880
40.816809,-74.043673,1,New Jersey,Bergen,Carlstadt,34-003-0008,58
40.817218,-74.043758,1,New Jersey,Bergen,Carlstadt,34-003-0007,58
40.833111,-74.043459,1,New Jersey,Bergen,Carlstadt,34-003-0009,58
40.83606,-73.92009,1,New York,Bronx,New York,36-005-0080,1548
40.852256,-73.973314,1,New Jersey,Bergen,Fort Lee,34-003-0003,2289
40.85355,-73.96618,3,New Jersey,Bergen,Fort Lee,34-003-0010,4226
40.865557,-96.146955,1,Nebraska,Cass,Weeping Water,31-025-0002,634
40.86585,-73.88083,1,New York,Bronx,New York,36-005-0083,951
40.8679,-73.87809,1,New York,Bronx,New York,36-005-0133,1625
40.886389,-111.882222,1,Utah,Davis,Bountiful,49-011-0001,410
40.902967,-111.884467,1,Utah,Davis,Bountiful,49-011-0004,3182
40.902967,-111.884467,3,Utah,Davis,Bountiful,49-011-0004,4510
40.915555,-98.378888,1,Nebraska,Hall,Grand Island,31-079-0005,1290
40.918381,-74.168092,1,New Jersey,Passaic,Paterson,34-031-0005,2240
40.92458,-75.067815,1,New Jersey,Warren,Knowlton (Township of),34-041-0007,1559
40.92458,-75.067815,3,New Jersey,Warren,Knowlton (Township of),34-041-0007,3683
40.925012,-98.339784,1,Nebraska,Hall,Grand Island,31-079-0003,476
40.93149,-73.76575,1,New York,Westchester,Mamaroneck,36-119-1002,1419
40.942099,-98.364967,1,Nebraska,Hall,Grand Island,31-079-0004,1784
40.969112,-95.044951,1,Iowa,Montgomery,Not in a city,19-137-0002,2254
41.047117,-123.675233,1,California,Humboldt,Not in a city,06-023-0006,873
41.050604,-85.149693,1,Indiana,Allen,Fort Wayne,18-003-0014,908
41.0604,-81.9239,1,Ohio,Medina,Not in a city,39-103-0004,1158
41.0604,-81.9239,3,Ohio,Medina,Not in a city,39-103-0004,4003
41.063153,-73.528456,1,Connecticut,Fairfield,Stamford,09-001-2124,550
41.063526,-81.468956,1,Ohio,Summit,Akron,39-153-0017,4080
41.063526,-81.468956,2,Ohio,Summit,Akron,39-153-0017,826
41.063526,-81.468956,3,Ohio,Summit,Akron,39-153-0017,5620
41.08306,-75.32328,3,Pennsylvania,Monroe,Not in a city,42-089-0002,5404
41.08536,-104.52277,3,Wyoming,Laramie,Not in a city,56-021-0003,1164
41.087862,-81.541532,1,Ohio,Summit,Akron,39-153-0023,3518
41.093322,-102.471578,1,Nebraska,Deuel,Not in a city,31-049-0001,293
41.094965,-85.101816,1,Indiana,Allen,Fort Wayne,18-003-0004,2374
41.094965,-85.101816,2,Indiana,Allen,Fort Wayne,18-003-0004,639
41.094965,-85.101816,3,Indiana,Allen,Fort Wayne,18-003-0004,8244
41.09596,-80.65847,1,Ohio,Mahoning,Youngstown,39-099-0014,2670
41.09596,-80.65847,4,Ohio,Mahoning,Youngstown,39-099-0014,293
41.10087,-81.911636,1,Ohio,Medina,Not in a city,39-103-0003,645
41.111111,-80.645278,1,Ohio,Mahoning,Youngstown,39-099-0005,2596
41.111111,-80.645278,2,Ohio,Mahoning,Youngstown,39-099-0005,617
41.1125,-73.407222,1,Connecticut,Fairfield,Norwalk,09-001-3005,1411
41.118333,-73.336667,1,Connecticut,Fairfield,Westport,09-001-9003,2677
41.13069,-104.75308,3,Wyoming,Laramie,Cheyenne,56-021-0002,724
41.133294,-95.956103,1,Nebraska,Sarpy,Bellevue,31-153-0007,1015
41.133294,-95.956103,2,Nebraska,Sarpy,Bellevue,31-153-0007,311
41.133294,-95.956103,3,Nebraska,Sarpy,Bellevue,31-153-0007,7691
41.136109,-100.764867,1,Nebraska,Lincoln,North Platte,31-111-1002,624
41.136846,-104.818239,1,Wyoming,Laramie,Cheyenne,56-021-0001,1951
41.136846,-104.818239,2,Wyoming,Laramie,Cheyenne,56-021-0001,425
41.136846,-104.818239,11,Wyoming,Laramie,Cheyenne,56-021-0001,371
41.1644,-81.2352,1,Ohio,Portage,Ravenna,39-133-0002,2326
41.169646,-85.629292,1,Indiana,Whitley,Not in a city,18-183-0003,1317
41.169646,-85.629292,3,Indiana,Whitley,Not in a city,18-183-0003,7776
41.170833,-73.194722,1,Connecticut,Fairfield,Bridgeport,09-001-0010,2130
41.170833,-73.194722,2,Connecticut,Fairfield,Bridgeport,09-001-0010,186
41.170833,-73.194722,3,Connecticut,Fairfield,Bridgeport,09-001-0010,5205
41.179722,-111.983056,1,Utah,Weber,Washington Terrace,49-057-0007,960
41.179722,-111.983056,2,Utah,Weber,Washington Terrace,49-057-0007,131
41.182227,-104.778334,1,Wyoming,Laramie,Not in a city,56-021-0100,592
41.182227,-104.778334,2,Wyoming,Laramie,Not in a city,56-021-0100,507
41.182227,-104.778334,3,Wyoming,Laramie,Not in a city,56-021-0100,7468
41.182227,-104.778334,11,Wyoming,Laramie,Not in a city,56-021-0100,427
41.182227,-104.778334,33,Wyoming,Laramie,Not in a city,56-021-0100,60
41.183708,-73.189835,1,Connecticut,Fairfield,Bridgeport,09-001-0113,348
41.197847,-96.056686,1,Nebraska,Douglas,Omaha,31-055-0052,3442
41.197847,-96.056686,2,Nebraska,Douglas,Omaha,31-055-0052,630
41.206321,-111.975524,1,Utah,Weber,Ogden,49-057-0002,4503
41.206321,-111.975524,3,Utah,Weber,Ogden,49-057-0002,835
41.206321,-111.975524,4,Utah,Weber,Ogden,49-057-0002,2097
41.206321,-111.975524,5,Utah,Weber,Ogden,49-057-0002,1077
41.214577,-80.787053,1,Ohio,Trumbull,Warren,39-155-0007,2156
41.215014,-80.484779,1,Pennsylvania,Mercer,Farrell,42-085-0100,5110
41.215014,-80.484779,3,Pennsylvania,Mercer,Farrell,42-085-0100,4496
41.215014,-80.484779,5,Pennsylvania,Mercer,Farrell,42-085-0100,468
41.215014,-80.484779,7,Pennsylvania,Mercer,Farrell,42-085-0100,1940
41.219167,-111.972778,1,Utah,Weber,Ogden,49-057-0001,15
41.221537,-88.190967,1,Illinois,Will,Braidwood,17-197-1011,775
41.221537,-88.190967,3,Illinois,Will,Braidwood,17-197-1011,3359
41.231167,-80.801914,1,Ohio,Trumbull,Warren,39-155-0005,549
41.231167,-80.801914,4,Ohio,Trumbull,Warren,39-155-0005,80
41.23172,-80.80116,1,Ohio,Trumbull,Warren,39-155-0014,326
41.23172,-80.80116,3,Ohio,Trumbull,Warren,39-155-0014,2149
41.23172,-80.80116,4,Ohio,Trumbull,Warren,39-155-0014,314
41.247486,-95.973142,1,Nebraska,Douglas,Omaha,31-055-0019,10834
41.247486,-95.973142,2,Nebraska,Douglas,Omaha,31-055-0019,1515
41.247486,-95.973142,3,Nebraska,Douglas,Omaha,31-055-0019,763
41.264171,-95.896124,1,Iowa,Pottawattamie,Council Bluffs,19-155-0009,2561
41.264171,-95.896124,2,Iowa,Pottawattamie,Council Bluffs,19-155-0009,743
41.265556,-75.846389,1,Pennsylvania,Luzerne,Wilkes-Barre,42-079-1101,2040
41.266263,-77.231189,7,Pennsylvania,Lycoming,Jersey Shore,42-081-0419,1487
41.277875,-72.963992,1,Connecticut,New Haven,West Haven,09-009-8003,190
41.291111,-72.894167,1,Connecticut,New Haven,New Haven,09-009-0026,788
41.293015,-89.049425,1,Illinois,La Salle,Oglesby,17-099-0007,1252
41.293986,-72.900935,1,Connecticut,New Haven,New Haven,09-009-0018,1648
41.293986,-72.900935,2,Connecticut,New Haven,New Haven,09-009-0018,179
41.3014,-72.902871,1,Connecticut,New Haven,New Haven,09-009-0027,4764
41.3014,-72.902871,2,Connecticut,New Haven,New Haven,09-009-0027,965
41.3014,-72.902871,3,Connecticut,New Haven,New Haven,09-009-0027,3786
41.3014,-72.902871,4,Connecticut,New Haven,New Haven,09-009-0027,2332
41.30283,-105.586,3,Wyoming,Albany,Laramie,56-001-0010,710
41.303614,-111.987871,1,Utah,Weber,Harrisville,49-057-1003,2213
41.303614,-111.987871,3,Utah,Weber,Harrisville,49-057-1003,1498
41.308825,-105.54913,3,Wyoming,Albany,Laramie,56-001-0012,167
41.310833,-72.916944,1,Connecticut,New Haven,New Haven,09-009-1123,1606
41.310833,-72.916944,2,Connecticut,New Haven,New Haven,09-009-1123,304
41.311586,-105.591725,1,Wyoming,Albany,Laramie,56-001-0006,910
41.311586,-105.591725,11,Wyoming,Albany,Laramie,56-001-0006,417
41.32417,-105.61489,3,Wyoming,Albany,Laramie,56-001-0011,59
41.331389,-72.919722,1,Connecticut,New Haven,New Haven,09-009-2008,785
41.341111,-72.921389,1,Connecticut,New Haven,Hamden (Town of),09-009-9005,450
41.35362,-72.07882,1,Connecticut,New London,Groton,09-011-0124,297
41.35362,-72.07882,3,Connecticut,New London,Groton,09-011-0124,5191
41.386108,-96.116128,1,Nebraska,Douglas,Omaha,31-055-0051,553
41.39629,-81.818667,1,Ohio,Cuyahoga,Brook Park,39-035-1002,2275
41.399167,-73.443056,1,Connecticut,Fairfield,Danbury,09-001-1123,2148
41.399167,-73.443056,3,Connecticut,Fairfield,Danbury,09-001-1123,3753
41.400968,-91.067957,1,Iowa,Muscatine,Muscatine,19-139-0015,5912
41.400968,-91.067957,2,Iowa,Muscatine,Muscatine,19-139-0015,504
41.4069,-91.0616,1,Iowa,Muscatine,Muscatine,19-139-0020,1291
41.414388,-91.062605,1,Iowa,Muscatine,Muscatine,19-139-0018,1025
41.419429,-91.070975,1,Iowa,Muscatine,Muscatine,19-139-0016,1558
41.439458,-82.161501,1,Ohio,Lorain,Lorain,39-093-0016,593
41.44013,-81.494833,1,Ohio,Cuyahoga,Warrensville Heights,39-035-0073,520
41.44013,-81.494833,3,Ohio,Cuyahoga,Warrensville Heights,39-035-0073,1974
41.442778,-75.623056,1,Pennsylvania,Lackawanna,Scranton,42-069-2006,3238
41.442778,-75.623056,2,Pennsylvania,Lackawanna,Scranton,42-069-2006,11
41.442778,-75.623056,3,Pennsylvania,Lackawanna,Scranton,42-069-2006,6111
41.442778,-75.623056,5,Pennsylvania,Lackawanna,Scranton,42-069-2006,516
41.442778,-75.623056,7,Pennsylvania,Lackawanna,Scranton,42-069-2006,1466
41.446624,-81.662356,1,Ohio,Cuyahoga,Newburgh Heights,39-035-0065,2405
41.462831,-81.580125,1,Ohio,Cuyahoga,Cleveland,39-035-0066,487
41.463071,-82.114261,1,Ohio,Lorain,Sheffield,39-093-3002,2223
41.463071,-82.114261,2,Ohio,Lorain,Sheffield,39-093-3002,792
41.463071,-82.114261,3,Ohio,Lorain,Sheffield,39-093-3002,2152
41.468652,-82.159595,1,Ohio,Lorain,Lorain,39-093-2003,190
41.471782,-81.656792,1,Ohio,Cuyahoga,Cleveland,39-035-0045,2408
41.477011,-81.682383,1,Ohio,Cuyahoga,Cleveland,39-035-0038,4018
41.477011,-81.682383,2,Ohio,Cuyahoga,Cleveland,39-035-0038,995
41.477011,-81.682383,3,Ohio,Cuyahoga,Cleveland,39-035-0038,376
41.480891,-81.703803,1,Ohio,Cuyahoga,Cleveland,39-035-0027,1968
41.483225,-120.540234,1,California,Modoc,Alturas,06-049-0001,109
41.484041,-81.673603,1,Ohio,Cuyahoga,Cleveland,39-035-0013,463
41.492117,-81.678449,1,Ohio,Cuyahoga,Cleveland,39-035-0060,2431
41.492117,-81.678449,2,Ohio,Cuyahoga,Cleveland,39-035-0060,47
41.492117,-81.678449,3,Ohio,Cuyahoga,Cleveland,39-035-0060,4034
41.492117,-81.678449,4,Ohio,Cuyahoga,Cleveland,39-035-0060,326
41.492707,-112.018863,1,Utah,Box Elder,Brigham City,49-003-0003,2830
41.492707,-112.018863,3,Utah,Box Elder,Brigham City,49-003-0003,1927
41.492707,-112.018863,4,Utah,Box Elder,Brigham City,49-003-0003,2030
41.49511,-71.423705,1,Rhode Island,Washington,Not in a city,44-009-0007,6714
41.49916,-74.00885,1,New York,Orange,Newburgh,36-071-0002,2429
41.511978,-90.514301,1,Illinois,Rock Island,Moline,17-161-0003,59
41.512077,-90.624044,1,Iowa,Scott,Davenport,19-163-0020,2951
41.514727,-90.51735,1,Illinois,Rock Island,Rock Island Arsenal (U.S. Army),17-161-3002,905
41.514727,-90.51735,3,Illinois,Rock Island,Rock Island Arsenal (U.S. Army),17-161-3002,2806
41.517772,-90.618755,1,Iowa,Scott,Davenport,19-163-0019,2610
41.524167,-72.076667,1,Connecticut,New London,Norwich,09-011-3002,2486
41.526885,-88.116474,1,Illinois,Will,Joliet,17-197-1002,1169
41.526885,-88.116474,3,Illinois,Will,Joliet,17-197-1002,2585
41.530011,-90.587611,1,Iowa,Scott,Davenport,19-163-0015,7545
41.530011,-90.587611,2,Iowa,Scott,Davenport,19-163-0015,519
41.530011,-90.587611,3,Iowa,Scott,Davenport,19-163-0015,1957
41.530011,-90.587611,4,Iowa,Scott,Davenport,19-163-0015,1947
41.546593,-87.426481,1,Indiana,Lake,Griffith,18-089-0027,1336
41.550005,-90.600115,1,Iowa,Scott,Davenport,19-163-0018,2086
41.550556,-73.043611,1,Connecticut,New Haven,Waterbury,09-009-2123,2079
41.550556,-73.043611,2,Connecticut,New Haven,Waterbury,09-009-2123,953
41.550556,-73.043611,3,Connecticut,New Haven,Waterbury,09-009-2123,5069
41.551211,-96.146175,1,Nebraska,Washington,Blair,31-177-0002,2381
41.55523,-81.575256,1,Ohio,Cuyahoga,Cleveland,39-035-0034,2358
41.55643,-109.53044,3,Wyoming,Sweetwater,James Town,56-037-0023,1042
41.573282,-87.406579,1,Indiana,Lake,Gary,18-089-0026,2703
41.575,-109.207,1,Wyoming,Sweetwater,Rock Springs,56-037-0100,765
41.57862,-87.557406,3,Illinois,Cook,Lansing,17-031-0119,1901
41.583183,-93.58385,1,Iowa,Polk,Des Moines,19-153-0059,354
41.586386,-87.475543,1,Indiana,Lake,Hammond,18-089-2004,2023
41.586386,-87.475543,3,Indiana,Lake,Hammond,18-089-2004,2511
41.588717,-109.760975,1,Wyoming,Sweetwater,Not in a city,56-037-0870,135
41.588717,-109.760975,2,Wyoming,Sweetwater,Not in a city,56-037-0870,131
41.588925,-87.407817,1,Indiana,Lake,Gary,18-089-1003,880
41.592536,-109.220852,1,Wyoming,Sweetwater,Rock Springs,56-037-0007,1069
41.592536,-109.220852,3,Wyoming,Sweetwater,Rock Springs,56-037-0007,288
41.592536,-109.220852,11,Wyoming,Sweetwater,Rock Springs,56-037-0007,399
41.594427,-87.495044,1,Indiana,Lake,Hammond,18-089-0036,336
41.594427,-87.495044,3,Indiana,Lake,Hammond,18-089-0036,2480
41.598473,-87.342947,1,Indiana,Lake,Gary,18-089-0031,1817
41.598473,-87.342947,2,Indiana,Lake,Gary,18-089-0031,929
41.600314,-87.33476,1,Indiana,Lake,Gary,18-089-1016,870
41.600314,-87.33476,2,Indiana,Lake,Gary,18-089-1016,135
41.602265,-86.730301,1,Indiana,LaPorte,La Porte,18-091-0012,905
41.603159,-93.643118,1,Iowa,Polk,Des Moines,19-153-0030,6527
41.603159,-93.643118,2,Iowa,Polk,Des Moines,19-153-0030,504
41.603159,-93.643118,3,Iowa,Polk,Des Moines,19-153-0030,3239
41.603159,-93.643118,4,Iowa,Polk,Des Moines,19-153-0030,3207
